Time (ms),dTime (ms),Timestamp (ms),Timecode (ms),X resolution,Y resolution,frame type,frame-rate,aspect-ratio,codec
18:28:08.260,18.5,16512568857752492,16512568857752492,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:08.280,20.5,16512568857952501,16512568857952501,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:08.300,19.5,16512568858152480,16512568858152480,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:08.321,20.6,16512568858352475,16512568858352475,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:08.340,19.5,16512568858552449,16512568858552449,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:08.361,21.0,16512568858752462,16512568858752462,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:08.380,19.0,16512568858952453,16512568858952453,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:08.401,21.5,16512568859152427,16512568859152427,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:08.419,17.6,16512568859352449,16512568859352449,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:08.441,21.8,16512568859552446,16512568859552446,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:08.460,19.0,16512568859752429,16512568859752429,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:08.481,21.5,16512568859952439,16512568859952439,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:08.500,18.6,16512568860152418,16512568860152418,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:08.520,19.8,16512568860352435,16512568860352435,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:08.540,20.2,16512568860552401,16512568860552401,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:08.561,21.3,16512568860752417,16512568860752417,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:08.580,18.7,16512568860952410,16512568860952410,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:08.601,20.9,16512568861152389,16512568861152389,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:08.619,18.2,16512568861352382,16512568861352382,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:08.641,22.4,16512568861552365,16512568861552365,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:08.660,18.5,16512568861752386,16512568861752386,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:08.681,21.0,16512568861952427,16512568861952427,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:08.700,19.0,16512568862152372,16512568862152372,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:08.720,20.6,16512568862352368,16512568862352368,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:08.740,19.4,16512568862552345,16512568862552345,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:08.761,21.0,16512568862752327,16512568862752327,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:08.780,19.0,16512568862952349,16512568862952349,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:08.801,21.5,16512568863152323,16512568863152323,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:08.819,17.4,16512568863352334,16512568863352334,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:08.841,22.2,16512568863552340,16512568863552340,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:08.860,19.0,16512568863752335,16512568863752335,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:08.881,21.5,16512568863952335,16512568863952335,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:08.900,19.0,16512568864152325,16512568864152325,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:08.920,19.8,16512568864352339,16512568864352339,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:08.940,19.6,16512568864552312,16512568864552312,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:08.961,21.6,16512568864752298,16512568864752298,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:08.980,18.7,16512568864952313,16512568864952313,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:09.001,20.8,16512568865152327,16512568865152327,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:09.019,18.1,16512568865352281,16512568865352281,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:09.042,22.6,16512568865552276,16512568865552276,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:09.060,18.3,16512568865752282,16512568865752282,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:09.081,21.0,16512568865952299,16512568865952299,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:09.100,19.5,16512568866152282,16512568866152282,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:09.121,20.2,16512568866352271,16512568866352271,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:09.140,19.3,16512568866552243,16512568866552243,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:09.161,21.3,16512568866752255,16512568866752255,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:09.180,18.9,16512568866952234,16512568866952234,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:09.201,21.5,16512568867152231,16512568867152231,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:09.219,17.6,16512568867352258,16512568867352258,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:09.241,21.6,16512568867552215,16512568867552215,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:09.260,19.4,16512568867752230,16512568867752230,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:09.281,21.5,16512568867952223,16512568867952223,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:09.300,18.3,16512568868152219,16512568868152219,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:09.320,20.1,16512568868352231,16512568868352231,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:09.340,19.9,16512568868552194,16512568868552194,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:09.361,21.6,16512568868752197,16512568868752197,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:09.380,18.4,16512568868952212,16512568868952212,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:09.401,20.7,16512568869152208,16512568869152208,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:09.419,18.5,16512568869352169,16512568869352169,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:09.441,22.2,16512568869552152,16512568869552152,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:09.460,18.6,16512568869752175,16512568869752175,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:09.481,20.7,16512568869952201,16512568869952201,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:09.500,19.3,16512568870152165,16512568870152165,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:09.520,20.6,16512568870352158,16512568870352158,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:09.540,19.6,16512568870552148,16512568870552148,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:09.561,20.9,16512568870752150,16512568870752150,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:09.580,18.9,16512568870952132,16512568870952132,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:09.601,21.7,16512568871152129,16512568871152129,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:09.619,17.2,16512568871352142,16512568871352142,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:09.641,21.8,16512568871552137,16512568871552137,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:09.660,19.3,16512568871752108,16512568871752108,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:09.681,21.6,16512568871952126,16512568871952126,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:09.700,18.4,16512568872152116,16512568872152116,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:09.720,20.1,16512568872352148,16512568872352148,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:09.740,19.9,16512568872552089,16512568872552089,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:09.761,21.2,16512568872752063,16512568872752063,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:09.780,18.9,16512568872952093,16512568872952093,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:09.801,20.9,16512568873152092,16512568873152092,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:09.819,18.0,16512568873352075,16512568873352075,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:09.841,22.5,16512568873552071,16512568873552071,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:09.860,18.6,16512568873752070,16512568873752070,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:09.881,20.8,16512568873952091,16512568873952091,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:09.900,19.1,16512568874152054,16512568874152054,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:09.920,20.5,16512568874352060,16512568874352060,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:09.940,19.5,16512568874552032,16512568874552032,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:09.961,20.9,16512568874752053,16512568874752053,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:09.980,19.3,16512568874952024,16512568874952024,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:10.001,21.3,16512568875152024,16512568875152024,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:10.019,17.9,16512568875352037,16512568875352037,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:10.041,21.8,16512568875552017,16512568875552017,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:10.060,18.9,16512568875752014,16512568875752014,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:10.082,21.5,16512568875952014,16512568875952014,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:10.100,18.4,16512568876152015,16512568876152015,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:10.120,20.1,16512568876352043,16512568876352043,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:10.140,19.9,16512568876551997,16512568876551997,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:10.162,21.5,16512568876751987,16512568876751987,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:10.180,18.5,16512568876951997,16512568876951997,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:10.201,20.8,16512568877152004,16512568877152004,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:10.219,18.2,16512568877351970,16512568877351970,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:10.241,22.4,16512568877551958,16512568877551958,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:10.260,18.5,16512568877751969,16512568877751969,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:10.281,20.9,16512568877951967,16512568877951967,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:10.299,18.5,16512568878151942,16512568878151942,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:10.321,21.1,16512568878351942,16512568878351942,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:10.340,19.3,16512568878551937,16512568878551937,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:10.361,21.1,16512568878751947,16512568878751947,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:10.380,19.0,16512568878951934,16512568878951934,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:10.401,21.4,16512568879151922,16512568879151922,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:10.419,17.7,16512568879351922,16512568879351922,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:10.441,21.9,16512568879551917,16512568879551917,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:10.460,19.0,16512568879751898,16512568879751898,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:10.481,21.6,16512568879951921,16512568879951921,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:10.500,18.4,16512568880151911,16512568880151911,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:10.520,19.9,16512568880351888,16512568880351888,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:10.540,20.1,16512568880551889,16512568880551889,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:10.561,21.5,16512568880751894,16512568880751894,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:10.580,18.7,16512568880951896,16512568880951896,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:10.601,20.9,16512568881151883,16512568881151883,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:10.619,18.2,16512568881351869,16512568881351869,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:10.641,22.2,16512568881551838,16512568881551838,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:10.660,18.8,16512568881751841,16512568881751841,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:10.681,20.9,16512568881951893,16512568881951893,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:10.700,19.2,16512568882151845,16512568882151845,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:10.720,20.1,16512568882351850,16512568882351850,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:10.740,19.5,16512568882551845,16512568882551845,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:10.761,21.0,16512568882751823,16512568882751823,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:10.780,19.1,16512568882951825,16512568882951825,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:10.801,21.4,16512568883151807,16512568883151807,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:10.822,20.3,16512568883351824,16512568883351824,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:10.841,19.2,16512568883551838,16512568883551838,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:10.860,19.0,16512568883751801,16512568883751801,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:10.881,21.5,16512568883951804,16512568883951804,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:10.900,18.5,16512568884151801,16512568884151801,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:10.920,20.2,16512568884351813,16512568884351813,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:10.940,19.6,16512568884551774,16512568884551774,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:10.961,21.8,16512568884751782,16512568884751782,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:10.980,18.5,16512568884951800,16512568884951800,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:11.001,21.0,16512568885151786,16512568885151786,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:11.019,18.1,16512568885351767,16512568885351767,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:11.041,22.2,16512568885551752,16512568885551752,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:11.060,18.7,16512568885751755,16512568885751755,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:11.081,21.0,16512568885951788,16512568885951788,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:11.100,19.2,16512568886151738,16512568886151738,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:11.121,20.6,16512568886351732,16512568886351732,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:11.140,19.2,16512568886551734,16512568886551734,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:11.161,21.0,16512568886751732,16512568886751732,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:11.180,18.9,16512568886951733,16512568886951733,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:11.201,21.5,16512568887151715,16512568887151715,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:11.219,17.3,16512568887351732,16512568887351732,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:11.241,22.1,16512568887551697,16512568887551697,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:11.260,19.0,16512568887751699,16512568887751699,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:11.280,20.4,16512568887951710,16512568887951710,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:11.300,19.7,16512568888151743,16512568888151743,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:11.319,19.0,16512568888351676,16512568888351676,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:11.340,20.7,16512568888551695,16512568888551695,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:11.361,20.8,16512568888751673,16512568888751673,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:11.381,20.2,16512568888951683,16512568888951683,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:11.400,19.3,16512568889151679,16512568889151679,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:11.419,19.1,16512568889351647,16512568889351647,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:11.441,22.0,16512568889551647,16512568889551647,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:11.460,18.9,16512568889751646,16512568889751646,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:11.481,20.9,16512568889951678,16512568889951678,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:11.500,19.0,16512568890151646,16512568890151646,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:11.521,20.7,16512568890351641,16512568890351641,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:11.540,19.0,16512568890551622,16512568890551622,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:11.561,21.4,16512568890751634,16512568890751634,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:11.580,19.0,16512568890951619,16512568890951619,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:11.602,21.6,16512568891151617,16512568891151617,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:11.619,17.4,16512568891351614,16512568891351614,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:11.641,21.9,16512568891551594,16512568891551594,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:11.660,18.9,16512568891751590,16512568891751590,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:11.681,21.6,16512568891951608,16512568891951608,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:11.700,18.4,16512568892151587,16512568892151587,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:11.720,20.1,16512568892351611,16512568892351611,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:11.740,20.0,16512568892551556,16512568892551556,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:11.761,21.5,16512568892751541,16512568892751541,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:11.780,18.4,16512568892951580,16512568892951580,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:11.801,20.9,16512568893151590,16512568893151590,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:11.819,18.2,16512568893351553,16512568893351553,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:11.841,22.3,16512568893551529,16512568893551529,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:11.860,18.7,16512568893751540,16512568893751540,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:11.881,20.9,16512568893951562,16512568893951562,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:11.900,19.0,16512568894151538,16512568894151538,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:11.921,20.6,16512568894351527,16512568894351527,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:11.940,19.3,16512568894551524,16512568894551524,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:11.961,21.0,16512568894751506,16512568894751506,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:11.980,19.1,16512568894951504,16512568894951504,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:12.001,21.5,16512568895151491,16512568895151491,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:12.019,17.7,16512568895351526,16512568895351526,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:12.041,21.9,16512568895551505,16512568895551505,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:12.060,19.0,16512568895751487,16512568895751487,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:12.082,21.5,16512568895951493,16512568895951493,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:12.100,18.3,16512568896151478,16512568896151478,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:12.120,20.2,16512568896351507,16512568896351507,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:12.140,19.9,16512568896551466,16512568896551466,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:12.162,21.6,16512568896751448,16512568896751448,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:12.180,18.3,16512568896951465,16512568896951465,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:12.201,21.1,16512568897151478,16512568897151478,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:12.219,18.1,16512568897351451,16512568897351451,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:12.241,22.4,16512568897551440,16512568897551440,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:12.260,18.4,16512568897751439,16512568897751439,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:12.281,21.1,16512568897951462,16512568897951462,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:12.300,19.2,16512568898151432,16512568898151432,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:12.325,25.2,16512568898351410,16512568898351410,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:12.342,16.7,16512568898551416,16512568898551416,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:12.363,20.9,16512568898751424,16512568898751424,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:12.383,19.8,16512568898951418,16512568898951418,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:12.404,21.6,16512568899151397,16512568899151397,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:12.422,17.4,16512568899351411,16512568899351411,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:12.443,21.3,16512568899551386,16512568899551386,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:12.460,17.3,16512568899751385,16512568899751385,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:12.483,23.0,16512568899951392,16512568899951392,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:12.502,18.7,16512568900151382,16512568900151382,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:12.522,20.4,16512568900351386,16512568900351386,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:12.542,19.5,16512568900551365,16512568900551365,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:12.562,19.6,16512568900751363,16512568900751363,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:12.580,18.3,16512568900951371,16512568900951371,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:12.601,21.2,16512568901151347,16512568901151347,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:12.620,18.5,16512568901351351,16512568901351351,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:12.641,21.8,16512568901551334,16512568901551334,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:12.660,18.5,16512568901751342,16512568901751342,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:12.681,21.0,16512568901951364,16512568901951364,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:12.700,19.4,16512568902151323,16512568902151323,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:12.721,20.3,16512568902351333,16512568902351333,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:12.740,19.6,16512568902551297,16512568902551297,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:12.761,21.0,16512568902751298,16512568902751298,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:12.780,19.0,16512568902951292,16512568902951292,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:12.801,21.4,16512568903151299,16512568903151299,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:12.819,17.6,16512568903351297,16512568903351297,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:12.841,21.5,16512568903551313,16512568903551313,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:12.860,19.4,16512568903751298,16512568903751298,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:12.882,21.5,16512568903951261,16512568903951261,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:12.900,18.4,16512568904151285,16512568904151285,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:12.921,21.0,16512568904351288,16512568904351288,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:12.939,18.5,16512568904551265,16512568904551265,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:12.962,22.2,16512568904751268,16512568904751268,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:12.980,18.4,16512568904951273,16512568904951273,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:13.001,21.1,16512568905151258,16512568905151258,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:13.019,17.9,16512568905351247,16512568905351247,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:13.041,22.4,16512568905551215,16512568905551215,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:13.060,18.5,16512568905751232,16512568905751232,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:13.081,21.0,16512568905951272,16512568905951272,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:13.100,18.5,16512568906151222,16512568906151222,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
18:28:13.120,20.9,16512568906351220,16512568906351220,1920,1080,progressive,50.00,1.78,SpeedHQ Mode 2
